AssetCode,ParentAssetCode,AssetType,AssetName,ParentAssetName,MarketName,CortosMarketName,CortosSubMarketName,CortosMarketSubmarketID,CortosMarketID,CortosSubMarketID,CortosPropertyNumber,MoodysCountyID,MoodysMetroDivisionID,MoodysMSAID,StateCode,InvestmentStrategy,IsTaxCredit,IsRecapitalization,AcquisitionType,IsInDevelopment,IsSeniorHousing,Portfolio,SubPortfolio,FundName,StabilizationStatus,ActualStabilizationDate,AssetClass,oslPropertyID,oslSubPropertyNumberID,UltiProLocationCode,AverageBuildYear,CurrentUnitCount,PlannedUnitCount,AcquisitionDate,SaleDate,FirstFullMonthID,LastFullMonthID,AssetLegalName,AssetTaxID,AssetAddress,City,ZIPCode,AssetPhone,AssetPhone2,AssetEmail,AssetURL,EmpManagingDirector,EmpEVP,EmpDirectorOfInvestments,EmpDirectorOfOperations,EmpCommunityManager,EmpRegionalFacilitiesManager,EmpRegionalMarketingManager,EmpPropertyAssistantController,EmpRevenueManager,EmpRegionalCFDManager,EmpRegionalPestManager,EmpRegionalLandscapingManager,EmpSeniorRegionalFacilitiesManager,IsCurrentOSLPropertyID,osaEntityID,TotalHardCosts,CortosMSAID,AssetStyle,DistinctCurrentUnitCount,InitialEntityAssetCode,InitialEntityAcquisitionDate,OccupancyStabilizationDate,IsActiveProperty,EquityPartner1,EquityPartner2,IsUnitReno,AcquisitionDevelopmentFee,ConstructionManagementFee,PropertyManagementFee,AssetManagementFeeBasis,AssetManagementFeeAmount,DueDiligenceFee,DesignFeeBasis,DesignFeeAmount,SupportServiceFeePerUnitAnnual,MarketingSoftwareFeePerUnitAnnual,AdminSoftwareFeePerUnitAnnual,LicensingFeePerUnitMonthly,EquityPartnerConcat,SameStoreSale,FunnelGroupId
"corr22209","corross22209","Property","Cortland Rosslyn - Phase 1","Cortland Rosslyn","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV","North Arlington","47900-7","47900",7,78721,"11001","47894",,"VA","Core-plus",False,False,"Acquisition",0,False,"CGI","N/A","Cortland Growth and Income Fund","Stabilized",2023-05-17 00:00:00.0000000,"A",5000432,2,4255,2021.000000,331,331,2022-05-17 00:00:00.0000000,,202206,202502,"N Pierce VA Partners – Phase I, LLC ","83-2495528 ","1788 N Pierce St","Arlington","22209-2521","(571) 200-4816","","rosslyn@cortland.com","www.cortland.com/rosslyn","Kerry Crowley","Michael Kolshak","Shirin Singh","Brian Baker","India Deahl","Jeremy Jackson","Kristen Appleton","Stacie Moore","Shalina Daswani","N/A","Corey Pilkenton","Jared Rothman","Mike Hannigan",True,"aubrey",2132925,47900,"High-Rise",331.00000000801532,"corr22209",2022-05-17 00:00:00.0000000,2023-05-17 00:00:00.0000000,1,"CGI",,False,,,0.032500000000000001,"gross-revenue",0.014999999999999999,,,,,,,,"CGI",1,3737
"corrosscp22209","corross22209","Property","Cortland Rosslyn - Phase 2","Cortland Rosslyn","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV","North Arlington","47900-7","47900",7,51017,"11001","47894",,"VA","Core-plus",False,False,"Acquisition",0,False,"CGI","N/A","Cortland Growth and Income Fund","Stabilized",2024-05-20 00:00:00.0000000,"A",5000432,4,4255,2021.000000,455,,2022-07-12 00:00:00.0000000,,202208,202502,"N Pierce VA Partners – Phase I, LLC","83-2495528","1788 N Pierce St","Arlington","22209-2521","(571) 200-4816","","rosslyn@cortland.com","www.cortland.com/rosslyn","Kerry Crowley","Michael Kolshak","Shirin Singh","Brian Baker","India Deahl","Jeremy Jackson","Kristen Appleton","Stacie Moore","Shalina Daswani","N/A","Corey Pilkenton","Jared Rothman","Mike Hannigan",True,"evo",3358254,47900,"High-rise",455.00000000564495,"corrosscp22209",2022-07-12 00:00:00.0000000,2024-05-20 00:00:00.0000000,1,"CGI",,False,,,,,,,,,,,,,"CGI",0,3737
"corsk233177","corskpp33177","Property","Cortland South Kendall - Phase 2","Cortland South Kendall","Miami-Miami Beach-Kendall, FL","Miami-Miami Beach-Kendall, FL","Homestead/South Dade County","33124-6","33124",6,10253228,"12086","33124",,"FL","Opportunistic",False,False,"Development",0,False,"Oaktree","Mareas at Botanica","CP Fund V","Stabilized",2023-11-12 00:00:00.0000000,"A",5076050,3,4240,2022.000000,192,192,2021-11-30 00:00:00.0000000,,202301,202502,"SW 127th FL Partners-Phase 2, LLC (DE)","87-3576326","15520 SW 127th Ave","Miami","33177-1400","(786) 829-7201","","southkendall@cortland.com","cortland.com/south-kendall","Jeremy Landrum","Kyle Bateh","Juan Franco","Andy Bermudez","Saskya Pastor","Manuel Vazquez","Lia Kumar","Jeff Brzinski","Corinne Smith","Scott Kupferman","David Demartino","Jared Rothman","Brandon Center",True,"southkendall2",,33124,"Garden-Style",192.00000000705705,"corsk233177",2021-11-30 00:00:00.0000000,2023-11-12 00:00:00.0000000,1,"Oaktree",,False,,,0.032500000000000001,"gross-revenue",0.014999999999999999,,,,220,,,,"Oaktree",1,3353
"corsk33177","corskpp33177","Property","Cortland South Kendall - Phase 1","Cortland South Kendall","Miami-Miami Beach-Kendall, FL","Miami-Miami Beach-Kendall, FL","Homestead/South Dade County","33124-6","33124",6,10253227,"12086","33124",,"FL","Core-Plus",False,False,"Acquisition",0,False,"Oaktree","Mareas at Botanica","CP Fund V","Stabilized",2022-11-25 00:00:00.0000000,"A",5076050,2,4240,2020.000000,408,408,2021-11-30 00:00:00.0000000,,202112,202502,"SW 127th FL Partners-Phase 1, LLC (DE)","85-2361889","15520 SW 127th Ave","Miami","33177-1400","(786) 829-7201","","southkendall@cortland.com","cortland.com/south-kendall","Jeremy Landrum","Kyle Bateh","Juan Franco","Andy Bermudez","Saskya Pastor","Manuel Vazquez","Lia Kumar","Jeff Brzinski","Corinne Smith","Scott Kupferman","David Demartino","Jared Rothman","Brandon Center",True,"southkendall",1520100,33124,"Garden-Style",408.00000000590552,"corsk33177",2021-11-30 00:00:00.0000000,2022-11-25 00:00:00.0000000,1,"Oaktree",,False,,,0.032500000000000001,"gross-revenue",0.014999999999999999,,,,220,,,,"Oaktree",1,3353
"corsv75035","corspp75035","Property","Cortland at Stonebriar - Phase 2","Cortland at Stonebriar","Dallas-Plano-Irving, TX","Dallas-Plano-Irving, TX","Frisco","19124-29","19124",29,72340,"48085","19124",,"TX","Core-Plus",False,False,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Non-Stabilized",,"A",5388966,2,3038,2019.000000,283,,2020-07-01 00:00:00.0000000,,202007,202502,"DD Frisco Pod B LLC","47-1683994 (Verus)","3100 Ohio Dr","Frisco","75035-6583","(972) 382-5714","","stonebriar@cortland.com","https://cortland.com/apartments/cortland-at-stoneb","Kerry Crowley","Kyle Bateh","Emily Ouyang","Chantal Matteson","Lauren Brown","David Staine","Makaylin Taylor","Remesa Brown","Shalina Daswani","N/A","David Demartino","Jeff Hartert","Nicholas Williamson",True,"verus",1283150.37292818,19124,"Mid-Rise",283.0000000016999,"corsv75035",2020-07-01 00:00:00.0000000,,1,"CGI",,False,,,0.0275,,,,,,,,,,"CGI",0,1599
"cors75035","corspp75035","Property","Cortland at Stonebriar - Phase 1","Cortland at Stonebriar","Dallas-Plano-Irving, TX","Dallas-Plano-Irving, TX","Frisco","19124-29","19124",29,82345,"48085","19124",,"TX","Core-Plus",False,False,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Non-Stabilized",,"A",5388966,3,3038,2019.000000,264,,2020-07-01 00:00:00.0000000,,202007,202502,"DD Frisco Pod B II LLC","37-1828122 (Circa)","3100 Ohio Dr","Frisco","75035-6583","(972) 382-5714","","stonebriar@cortland.com","https://cortland.com/apartments/cortland-at-stoneb","Kerry Crowley","Kyle Bateh","Emily Ouyang","Chantal Matteson","Lauren Brown","David Staine","Makaylin Taylor","Remesa Brown","Shalina Daswani","N/A","David Demartino","Jeff Hartert","Nicholas Williamson",True,"circa",2728711.67707182,19124,"Mid-Rise",264.00000000757944,"cors75035",2020-07-01 00:00:00.0000000,,1,"CGI",,False,,,0.0275,,,,,,,,,,"CGI",0,1599
"corwvill175204","corwvill75204","Property","Cortland at West Village - Phase 1","Cortland at West Village","Dallas-Plano-Irving, TX","Dallas-Plano-Irving, TX","Intown Dallas","19124-1","19124",1,13756,"48113","19124",,"TX","Value-add",False,False,"Acquisition",0,False,"CGI","Project Sierra","Cortland Growth and Income Fund","Stabilized",2024-05-13 00:00:00.0000000,"A",4988098,2,4276,2003.000000,232,232,2022-06-28 00:00:00.0000000,,202207,202502,"Cityplace TX Partners LLC","83-2495528","2901 Cityplace West Blvd","Dallas","75204-0300","(972) 807-7172","","westvillage@cortland.com","cortland.com/west-village","Kerry Crowley","Kyle Bateh","Michael Dunn","Kaitlin Goad","Jeff Echols","Craig Singleton","Makaylin Taylor","Remesa Brown","Jason Halpert","N/A","David Demartino","Jeff Hartert","Nicholas Williamson",True,"westvillage",15309381,19124,"Mid-rise",232.00000000115571,"corwvill175204",2022-06-28 00:00:00.0000000,2024-05-13 00:00:00.0000000,1,"CGI",,True,,,,,,,,,,,,,"CGI",0,3816
"cosa33782","cosa1233782","Property","Cortland Satori - Phase 1","Cortland Satori","Tampa-St. Petersburg-Clearwater, FL","Tampa-St. Petersburg-Clearwater, FL","North St. Petersburg","45300-11","45300",11,10254960,"12103",,,"FL","Core-Plus",False,False,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2022-01-22 00:00:00.0000000,"A",4910056,2,3069,2020.000000,270,,2021-04-08 00:00:00.0000000,,202105,202502,"DD Gandy 12.98 LLC ","83-2495528 ","3110 Grand Ave","Pinellas Park","33782-6151","(727) 306-2785","","Satori@cortland.com","cortland.com/satori","Jeremy Landrum","Kyle Bateh","Clayton Doolittle","Brandy Watkins","Kayla Shaver","Don Cargal","Lia Kumar","Stacie Moore","Corinne Smith","Ahkeem Spikes","David Demartino","Bob Senkarik","Brandon Center",True,"parknorth",795000,45300,"Garden-Style",270.00000000133576,"cosa33782",2021-04-08 00:00:00.0000000,2022-01-22 00:00:00.0000000,1,"CGI",,False,,,0.0275,,,,,,,,,,"CGI",1,2420
"cosaoef233782","cosa1233782","Property","Cortland Satori - Phase 2","Cortland Satori","Tampa-St. Petersburg-Clearwater, FL","Tampa-St. Petersburg-Clearwater, FL","North St. Petersburg","45300-11","45300",11,10254960,"12103",,,"FL","Core-plus",False,False,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2022-11-24 00:00:00.0000000,"A",4910056,3,3069,2020.000000,171,,2022-06-28 00:00:00.0000000,,202202,202502,"DD Gandy 12.98 LLC","83-2495528","3110 Grand Ave","Pinellas Park","33782-6151","(727) 306-2785","","Satori@cortland.com","cortland.com/satori","Jeremy Landrum","Kyle Bateh","Clayton Doolittle","Brandy Watkins","Kayla Shaver","Don Cargal","Lia Kumar","Stacie Moore","Corinne Smith","Ahkeem Spikes","David Demartino","Bob Senkarik","Brandon Center",True,"satorioef",392450,45300,"Garden-style",171.0000000026649,"cosa233782",2021-04-08 00:00:00.0000000,2022-11-24 00:00:00.0000000,1,"CGI",,False,,,0.0275,,,,,,,,,,"CGI",1,2420
"ech30030","echpp30030","Property","Cortland Decatur East","Cortland Decatur East","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA","Decatur","12060-13","12060",13,55196,"13089",,,"GA","Opportunistic",False,False,"Development",0,False,"Sunbelt","E Co House",,"Stabilized",2021-06-03 00:00:00.0000000,"N/A",4312972,1,2910,2017.500000,378,379,2016-12-31 00:00:00.0000000,,201803,202502,"College GA Partners, LLC","81-3865808","2641 E College Ave","Decatur","30030","(470) 785-8039","","DecaturEast@cortland.com","https://cortland.com/apartments/cortland-decatur-east/","Tiffany Barnett","Michael Kolshak","David Wade","Eboni Jackson","Leidalis Santana","Andrey Allicock","Natalie Ross","Candice Davenport","Zack Knab","N/A","Corey Pilkenton","John Oubre","Brandon Center",True,"amberflats",66656033.093999997,12060,"Mid-Rise",378.00000000723935,"ech30030",2016-12-31 00:00:00.0000000,2021-06-03 00:00:00.0000000,1,"KKR",,True,,3332802,0.025000000000000001,,0.014999999999999999,,,100000,130,,,,"KKR",1,2000
"bat1b30339","homb30339","Property","Battery 1st Base","Cortland at the Battery Atlanta","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA","Vinings","12060-24","12060",24,82576,"13067",,,"GA","Core-Plus",False,False,"Acquisition",0,False,"Stand-alone","Home at the Battery","CP Fund IV","Stabilized",2024-01-02 00:00:00.0000000,"A",4405678,2,2930,2017.000000,211,,2018-10-09 00:00:00.0000000,,201811,202502,,,"900 Battery Ave SE","Atlanta","30339-3008","(404) 777-0375","","thebattery@cortland.com","www.cortlandatthebatteryatl.com","Tiffany Barnett","Michael Kolshak","David Wade","Patrick Hollon","Krista Lupi","Ben Burgoon","Natalie Ross","Rosanne Ippolito","Zack Knab","Michael Woodburn","Corey Pilkenton","John Oubre","Brandon Center",True,"battery1",1301876.33058174,12060,"Mid-Rise",211.00000000220817,"bat1b30339",2018-10-09 00:00:00.0000000,2024-01-02 00:00:00.0000000,1,"JVP",,False,465511,78113,0.025000000000000001,"gross-revenue",0.014999999999999999,,,45000,130,,,,"JVP",0,1058
"bat2b30339","homb30339","Property","Battery 2nd Base","Cortland at the Battery Atlanta","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA","Vinings","12060-24","12060",24,82576,"13067",,,"GA","Core-Plus",False,False,"Acquisition",0,False,"Stand-alone","Home at the Battery","CP Fund IV","Stabilized",2024-03-05 00:00:00.0000000,"A",4405678,3,2930,2017.000000,239,,2018-10-09 00:00:00.0000000,,201811,202502,,,"900 Battery Ave SE","Atlanta","30339-3008","(404) 777-0375","","thebattery@cortland.com","www.cortlandatthebatteryatl.com","Tiffany Barnett","Michael Kolshak","David Wade","Patrick Hollon","Krista Lupi","Ben Burgoon","Natalie Ross","Rosanne Ippolito","Zack Knab","Michael Woodburn","Corey Pilkenton","John Oubre","Brandon Center",True,"battery2",1474637.17065894,12060,"Mid-Rise",239.00000000834194,"bat2b30339",2018-10-09 00:00:00.0000000,2024-03-05 00:00:00.0000000,1,"JVP",,False,527285,88478,0.025000000000000001,"gross-revenue",0.014999999999999999,,,45000,130,,,,"JVP",0,1058
"bat3b30339","homb30339","Property","Battery 3rd Base","Cortland at the Battery Atlanta","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA","Vinings","12060-24","12060",24,82576,"13067",,,"GA","Core-Plus",False,False,"Acquisition",0,False,"Stand-alone","Home at the Battery","CP Fund IV","Non-Stabilized",,"A",4405678,4,2930,2017.000000,81,,2018-10-09 00:00:00.0000000,,201811,202502,,,"900 Battery Ave SE","Atlanta","30339-3008","(404) 777-0375","","thebattery@cortland.com","www.cortlandatthebatteryatl.com","Tiffany Barnett","Michael Kolshak","David Wade","Patrick Hollon","Krista Lupi","Ben Burgoon","Natalie Ross","Rosanne Ippolito","Zack Knab","Michael Woodburn","Corey Pilkenton","John Oubre","Brandon Center",True,"battery3",499772.43022332201,12060,"Mid-Rise",81.000000006435357,"bat3b30339",2018-10-09 00:00:00.0000000,,1,"JVP",,False,178703,29986,0.025000000000000001,"gross-revenue",0.014999999999999999,,,45000,130,,,,"JVP",0,1058
"parlcbre33615","islwppcbre33615","Property","Parkers Landing","Cortland Bayport","Tampa-St. Petersburg-Clearwater, FL","Tampa-St. Petersburg-Clearwater, FL","Town and Country/Westchase","45300-3","45300",3,89731,"12057",,,"FL","Core-Plus",False,True,"Acquisition",0,False,"YieldCo IV","YieldCo IV",,"Stabilized",2020-01-14 00:00:00.0000000,"A",4531917,4,2158,2018.000000,182,,2019-04-01 00:00:00.0000000,,201709,202502,,,"10510 Parkers Landing Dr","Tampa","33615-5804","(813) 437-5462","","bayport@cortland.com","https://cortland.com/apartments/cortland-bayport/","Jeremy Landrum","Kyle Bateh","Clayton Doolittle","Brandy Watkins","Ana Penaherrera","Don Cargal","Lia Kumar","Candice Davenport","Corinne Smith","Ahkeem Spikes","David Demartino","Bob Senkarik","Brandon Center",True,"parkerscbre",1100000,45300,"Garden-Style",182.00000000488359,"parl33615",2016-08-31 00:00:00.0000000,2020-01-14 00:00:00.0000000,1,"CBRE",,True,,,0.035000000000000003,,,,,,,,,,"CBRE",1,1615
"galcbre33615","islwppcbre33615","Property","Gallery","Cortland Bayport","Tampa-St. Petersburg-Clearwater, FL","Tampa-St. Petersburg-Clearwater, FL","Town and Country/Westchase","45300-3","45300",3,59045,"12057",,,"FL","Core-Plus",False,True,"Acquisition",0,False,"YieldCo IV","YieldCo IV",,"Stabilized",2018-01-29 00:00:00.0000000,"B",4531917,3,2093,1989.000000,320,,2019-04-01 00:00:00.0000000,,201407,202502,,,"10510 Parkers Landing Dr","Tampa","33615-5804","(813) 437-5462","","bayport@cortland.com","https://cortland.com/apartments/cortland-bayport/","Jeremy Landrum","Kyle Bateh","Clayton Doolittle","Brandy Watkins","Ana Penaherrera","Don Cargal","Lia Kumar","Candice Davenport","Corinne Smith","Ahkeem Spikes","David Demartino","Bob Senkarik","Brandon Center",True,"gallerycbre",1306666.66666667,45300,"Garden-Style",320.00000000873138,"gal33615",2014-06-30 00:00:00.0000000,2018-01-29 00:00:00.0000000,1,"CBRE",,True,,,0.035000000000000003,,,,,,,,,,"CBRE",1,1615
"islcbre33615","islwppcbre33615","Property","Island","Cortland Bayport","Tampa-St. Petersburg-Clearwater, FL","Tampa-St. Petersburg-Clearwater, FL","Town and Country/Westchase","45300-3","45300",3,59045,"12057",,,"FL","Core-Plus",False,True,"Acquisition",0,False,"YieldCo IV","YieldCo IV",,"Stabilized",2017-07-07 00:00:00.0000000,"B",4531917,2,2093,1987.000000,400,,2019-04-01 00:00:00.0000000,,201407,202502,,,"10510 Parkers Landing Dr","Tampa","33615-5804","(813) 437-5462","","bayport@cortland.com","https://cortland.com/apartments/cortland-bayport/","Jeremy Landrum","Kyle Bateh","Clayton Doolittle","Brandy Watkins","Ana Penaherrera","Don Cargal","Lia Kumar","Candice Davenport","Corinne Smith","Ahkeem Spikes","David Demartino","Bob Senkarik","Brandon Center",True,"islandcbre",1633333.33333333,45300,"Garden-Style",400.00000000762037,"isl33615",2014-06-30 00:00:00.0000000,2017-07-07 00:00:00.0000000,1,"CBRE",,True,,,0.035000000000000003,,,,,,,,,,"CBRE",1,1615
"mintui180246","mintuipp80246","Property","Mint Urban Infinity - Phase 1","Mint Urban Infinity","Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO","Glendale","19740-11","19740",11,18725,"08031",,,"CO","Value-add",False,False,"Acquisition",0,False,"CGI","Project Sierra","Cortland Growth and Income Fund","Stabilized",2023-07-20 00:00:00.0000000,"B",4988129,2,4282,1962.000000,217,561,2022-06-28 00:00:00.0000000,,202207,202502,"Bellaire CO Partners I, LLC and Bellaire CO Partners II, LLC","61-1870995","1251 S Bellaire St","Denver","80246-7706","(720) 386-7650","","info@minturbaninfinity.com","minturbaninfinity.com","DT Tucker","Michael Kolshak","Ben Campbell","Mike Holt","Stephanie Hahn","Junior Ibarra","Mary Zirbel","Remesa Brown","Joshua Bivens","Mason Schmidt","David Demartino","Mitch Rice","Aaron Clausen",True,"mint1",12214212,19740,"High-rise",217.00000000472261,"mintui180246",2022-06-28 00:00:00.0000000,2023-07-20 00:00:00.0000000,1,"CGI",,True,,,,,,,,,,,,,"CGI",1,3819
"mintui280246","mintuipp80246","Property","Mint Urban Infinity - Phase 2","Mint Urban Infinity","Denver-Aurora-Lakewood, CO","Denver-Aurora-Lakewood, CO","Glendale","19740-11","19740",11,18725,"08031",,,"CO","Value-add",False,False,"Acquisition",0,False,"CGI","Project Sierra","Cortland Growth and Income Fund","Stabilized",2024-03-28 00:00:00.0000000,"B",4988129,3,4282,1962.000000,344,561,2022-06-28 00:00:00.0000000,,202207,202502,"Bellaire CO Partners I, LLC and Bellaire CO Partners II, LLC","61-1870995","1251 S Bellaire St","Denver","80246-7706","(720) 386-7650","","info@minturbaninfinity.com","minturbaninfinity.com","DT Tucker","Michael Kolshak","Ben Campbell","Mike Holt","Stephanie Hahn","Junior Ibarra","Mary Zirbel","Remesa Brown","Joshua Bivens","Mason Schmidt","David Demartino","Mitch Rice","Aaron Clausen",True,"mint2",19362621,19740,"High-rise",344.00000000614335,"mintui280246",2022-06-28 00:00:00.0000000,2024-03-28 00:00:00.0000000,1,"CGI",,True,,,,,,,,,,,,,"CGI",0,3819
"shend30324","oleanpp30329","Property","Cortland Oleander - Phase 2","Cortland Oleander","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA","Northeast Atlanta","12060-3","12060",3,19396,"13089",,,"GA","Value-Add",False,False,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Non-Stabilized",,"A",4770692,3,3067,2008.000000,329,,2021-04-08 00:00:00.0000000,,202105,202502,"Sheridan GA Partners LLC (DE)","83-2495528","10 Executive Park West NE","Atlanta","30329-2223","(470) 769-9995","","Oleander@cortland.com","https://cortland.com/apartments/cortland-oleander","Tiffany Barnett","Michael Kolshak","David Wade","Eboni Jackson","Maria Jordan","Andrey Allicock","Natalie Ross","Maria Domingo","Zack Knab","Michael Woodburn","Corey Pilkenton","John Oubre","Brandon Center",True,"sheridan",9541208.4231743999,12060,"Garden-Style",329.00000000135805,"shend30324",2021-04-08 00:00:00.0000000,2023-08-18 00:00:00.0000000,1,"CGI",,True,,,0.0275,,,,,,,,,,"CGI",0,2419
"olean30329","oleanpp30329","Property","Cortland Oleander - Phase 1","Cortland Oleander","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA","Briarcliff","12060-12","12060",12,91948,"13089",,,"GA","Core-Plus",False,False,"Acquisition",0,False,"CGI","CGI","Cortland Growth and Income Fund","Stabilized",2021-06-23 00:00:00.0000000,"A",4770692,2,3067,2019.000000,348,,2021-03-01 00:00:00.0000000,,202103,202502,"10 Executive Park GA Partners LLC","83-2495528","10 Executive Park West NE","Atlanta","30329-2223","(470) 769-9995","","Oleander@cortland.com","https://cortland.com/apartments/cortland-oleander","Tiffany Barnett","Michael Kolshak","David Wade","Eboni Jackson","Maria Jordan","Andrey Allicock","Natalie Ross","Maria Domingo","Zack Knab","Michael Woodburn","Corey Pilkenton","John Oubre","Brandon Center",True,"oleander",428400,12060,"Mid-Rise",348.00000000622776,"olean30329",2021-03-01 00:00:00.0000000,2021-06-23 00:00:00.0000000,1,"CGI",,False,,,0.0275,,,,,,220,,,,"CGI",1,2419
"porpgs133409","porpppgs33409","Property","Portofino Place 1","Cortland Portofino Place","West Palm Beach-Boca Raton-Delray Beach, FL","West Palm Beach-Boca Raton-Delray Beach, FL","West Palm Beach","48424-4","48424",4,81935,"12099","48424",,"FL","Value-Add",False,True,"Acquisition",0,False,"Stand-alone","Portofino Place",,"Stabilized",2019-11-10 00:00:00.0000000,"A",4058263,2,2106,2003.000000,416,,2021-12-29 00:00:00.0000000,,201611,202502,"WPB Multifamily Owner I, LLC","47-2874463","4400 Portofino Way","West Palm Beach","33409-7888","(561) 944-7961","","portofinoplace@cortland.com","cortland.com/portofino-place","Jeremy Landrum","Kyle Bateh","Juan Franco","Christian Taboas","Priscilla Diaz","Manuel Vazquez","Lia Kumar","Jeff Brzinski","Corinne Smith","Jamison Gavin","David Demartino","Jared Rothman","Brandon Center",True,"portofino1gs",1310912,48424,"Garden-Style",416.0000000052305,"porp133409",2016-10-14 00:00:00.0000000,2019-11-10 00:00:00.0000000,1,"Goldman Sachs",,False,,,0.025000000000000001,"gross-revenue",0.01,,,100000,220,,,,"Goldman Sachs",1,1619
"porpgs233409","porpppgs33409","Property","Portofino Place 2","Cortland Portofino Place","West Palm Beach-Boca Raton-Delray Beach, FL","West Palm Beach-Boca Raton-Delray Beach, FL","West Palm Beach","48424-4","48424",4,10034574,"12099","48424",,"FL","Value-Add",False,True,"Acquisition",0,False,"Stand-alone","Portofino Place",,"Stabilized",2021-01-16 00:00:00.0000000,"A",4058263,3,2106,2006.000000,396,,2021-12-29 00:00:00.0000000,,201611,202502,"WPB Multifamily Owner I, LLC","47-2874463","4400 Portofino Way","West Palm Beach","33409-7888","(561) 944-7961","","portofinoplace@cortland.com","cortland.com/portofino-place","Jeremy Landrum","Kyle Bateh","Juan Franco","Christian Taboas","Priscilla Diaz","Manuel Vazquez","Lia Kumar","Jeff Brzinski","Corinne Smith","Jamison Gavin","David Demartino","Jared Rothman","Brandon Center",True,"portofino2gs",1189308,48424,"Garden-Style",396.00000000680882,"porp233409",2016-10-14 00:00:00.0000000,2021-01-16 00:00:00.0000000,1,"Goldman Sachs",,False,,,0.025000000000000001,"gross-revenue",0.01,,,100000,220,,,,"Goldman Sachs",1,1619
